105	-0.10887871 0.29314452 -0.21979028 -0.38593882 -0.6208566 -0.22046232 0.6297569 0.4310549 0.018994296 -0.30985126 0.28560328 0.03286472 -0.5947476 -0.7079428 0.6157898 0.5493035 -0.010330416 -0.3935176 -0.7572743 0.27030772 -0.7226721 0.17547616 0.4492258 -0.15473679 -0.32730693 -0.56165004 -0.8638775 -0.0520146 0.042867128 0.6227876 0.7033517 0.2839113 -0.5133191 -0.4606322 -0.14541142 0.5605729 -0.63713956 -0.5790526 0.47810462 -0.09957254 0.10045496 0.056214437 -0.20389895 0.44040027 -0.045028307 -0.06513918 0.24731812 -0.07401498 -0.3775532 -0.55069053 0.24673647 0.26001203 0.5500243 -0.023191426 0.15016119 0.14627038 -0.02470983 0.49105558 -0.034111127 0.45446104 -0.20960103 0.0054770038 0.6258218 0.395235
106	0.277823 0.0012073275 -0.54866415 -0.5247429 -0.5629178 0.05406718 -0.094822586 -0.11662247 -0.20843606 0.08966753 -0.71186966 0.5138097 0.57621455 0.11442502 -0.43376315 0.12141829 -0.13644558 0.22032696 -0.08810453 0.42851183 -0.97305137 0.29198614 -0.83098507 1.7293288 0.24200614 -0.6162322 -0.58392185 0.43638217 -0.36028877 -0.09444966 -0.68193376 0.35371858 -0.028044015 -0.38094538 -0.68063545 -0.34413 -0.6059035 0.20301157 -0.2381293 0.62093693 0.9507156 -0.07606427 -0.8533781 -0.62087166 -1.55433 -0.44302773 0.97196805 0.52274305 0.87134856 0.6835587 0.3788145 -0.13368872 -0.6169591 -1.2603912 -0.017539024 0.276592 -0.36325982 -0.24429746 -0.75140244 0.2796645 -0.09610778 -0.36383513 -0.3563455 -0.102311954
107	-0.22594222 0.45101854 -0.84385437 -0.30588531 -0.8417238 -0.09361471 0.08579895 0.23843646 0.6403034 0.4075449 0.29026276 0.58623904 -0.16613504 -0.7151118 0.87465465 0.1670598 -0.26833412 -0.5162445 -0.26912582 0.26807654 -1.0068669 -0.15906714 0.3251649 -0.021683283 -0.28766122 -0.1358729 -0.66230536 -0.618724 0.11155629 -0.3215389 0.39746204 -0.31911778 -0.48382095 -0.32008404 -0.47667253 0.074267104 -0.42524552 -0.5166443 0.29216257 0.39169976 -0.0025442282 0.28857628 0.3030862 0.92659724 -0.2876709 0.28691986 -0.20460626 -0.44235504 -0.037633616 -0.5758182 -0.36578208 -0.01301435 1.0793601 0.12774247 0.16050844 0.2864744 0.00017040595 0.29246286 0.08320547 0.17427705 -0.18493682 0.20707431 0.4463855 0.23508751
108	0.70064473 -0.40326715 0.23360984 -0.38723257 0.1737584 0.5223279 -0.7769023 -0.042137206 0.07988923 0.036265023 -0.24509728 0.8702587 0.31472915 0.07697682 -0.38230336 -0.10664161 0.31962702 -0.23678079 -0.39090338 0.19761674 -0.723764 0.53672796 -0.051808096 0.2861755 -0.3939733 0.17885159 -0.4435869 -0.83925986 -0.7277741 0.61624384 -0.42895806 0.38459638 0.21861708 -0.85013723 -0.15289554 0.15169556 0.2942923 -1.1553515 0.38404542 0.05178271 0.35120532 -0.27697706 -0.25251752 0.3340867 -0.30274537 -0.62384796 0.31694758 0.64825445 0.6274653 -0.1280621 -0.7841365 0.38217872 -0.16205697 -0.46567467 0.27310866 -0.17316315 -0.24815458 0.42041218 0.66616374 0.038213708 -0.004614692 0.23154989 -0.12448707 0.82618684
109	0.22714797 -0.7926906 -0.048795454 0.6419093 0.2666497 0.045782883 -0.12794904 0.50243115 0.16402858 0.1622411 0.472578 0.25696734 0.3950085 -0.9266511 -0.7484702 0.37277055 0.00990461 -0.06540036 -0.6661258 0.8938161 -0.109989986 0.36519682 0.3011636 -0.6204586 -0.5011082 -0.31277955 0.33556694 0.49632943 0.53939605 0.35479495 0.2561689 0.35498723 -0.11070736 0.2095071 -0.4285568 0.39129132 1.2737024 -0.42248487 0.49306056 0.66194093 0.39101925 0.38268104 -0.18534537 -0.4897383 -0.5919165 0.04237748 0.03866524 -0.5135069 0.38556516 0.5413298 -0.091821976 0.12532668 -0.5623795 -0.9469076 -0.25015107 -0.20506056 -0.4457376 0.40311292 -0.14922056 0.59856606 -0.12571377 0.67730194 -0.046829395 0.065116
110	0.5101634 0.39529175 -1.082534 0.4480961 0.16087404 0.7799659 0.31856596 0.6994318 0.5642181 0.51022524 0.30009538 0.81699073 -0.17204654 -0.88557404 0.3915794 0.46707895 -0.5481845 0.14560464 -0.33261773 0.6135721 -0.2310282 -0.03478443 0.29420042 -0.5473675 -0.36918235 -0.4272591 -1.1133958 0.74718225 1.1607038 -0.10171029 0.7372455 0.15549967 -0.6944594 0.48605123 -0.49473712 -0.9106297 0.43884766 1.0071322 0.6020892 0.5410237 0.43753564 0.10793329 -0.45843628 -0.5064318 0.583707 -0.5316473 0.18863405 -1.3799531 0.6636041 -0.331311 1.0289329 0.69046676 -0.0018818006 -1.0353026 -0.18805557 0.51258403 -1.0673208 0.40416968 0.248222 -0.20278299 -0.52752036 0.72686636 -0.020625208 0.2544873
111	0.0029494949 0.1637747 -0.395461 -0.29080245 -0.028913785 -0.08237752 0.52871233 -0.24156444 -0.48159277 0.1658094 0.20397043 -0.31990522 -0.4120939 -0.2596234 0.71512645 0.5970322 0.031443924 -0.6237748 -0.15993805 0.33087158 -0.7175288 -0.28226998 0.08581468 0.42639118 -0.11116499 -0.28610185 -0.30246112 -0.20861463 0.604252 0.10073018 -0.37811434 0.46546885 0.10039218 -0.3967198 0.079503536 0.30956092 -0.8108811 -0.5746052 0.13361055 0.28608528 0.26719743 -0.7746136 0.44299194 0.600964 0.10377689 -0.26481864 0.59026825 -0.008009411 -0.33573154 -0.8135292 -0.33744335 0.19257987 0.686386 -0.7548022 -0.66090554 0.31871498 -0.0012615751 0.4007875 0.56437606 0.42939475 -0.18154092 0.76748073 0.41429454 0.52768254
112	0.22041517 0.39817715 -0.3934164 -0.42326126 -0.086510085 -0.51551265 -0.099807605 0.33783168 -0.15645325 0.44333208 0.5353612 0.18020746 -0.36219156 -0.6681895 0.8924943 0.30726293 0.36534777 -0.37936938 -0.015499711 0.49386856 -0.52080226 0.21007335 0.043674715 0.6988589 -0.093187466 -0.70573103 -0.6037884 -0.49590403 -0.33362222 -0.16331099 0.5703507 -0.038219936 -0.026997529 -0.29764274 -0.39567864 0.25386524 -0.550974 0.44283953 0.41945845 0.26776958 0.44385186 -0.2656852 -0.11713188 0.7227314 -0.12996997 0.34148577 0.61160064 0.27421948 0.38406786 -0.7517799 -0.074417315 0.06627067 0.8326067 -0.8951423 -0.29524326 0.16813874 0.1130045 0.18756236 0.048995204 0.6083773 -0.63320625 0.10420926 -0.0024153069 0.40552542
113	0.67246145 -0.524238 -0.22338331 0.07950699 -0.1787652 0.80782205 -0.025679603 -0.137282 0.016145349 0.38742882 0.37519747 -0.42514923 -0.031231843 0.2250179 0.20289983 0.046429493 -0.784215 0.23116198 -0.2308327 -0.13993114 -0.76547277 0.37270147 -0.4194244 0.41052625 -0.9353114 -0.7015468 0.1475177 -1.2349503 -0.5398679 0.8397393 -0.27330962 0.20102492 -0.424215 -0.29891288 -0.36601257 -0.014354229 0.36946434 -0.0694391 0.3621411 0.1002354 -0.10272292 0.35543102 0.62220925 1.1345615 0.32116544 -0.51419884 0.0110151 0.8157566 0.34147707 0.2163024 0.4415395 0.76573163 0.593904 0.057425313 0.9448175 -0.93722177 0.053222224 0.42941174 -0.09690148 0.09501589 0.24357614 0.29903686 0.61570835 0.21717842
114	-0.4110036 -0.13721333 0.2305565 -0.7672011 -0.47032768 -0.058673374 0.58412784 0.5145029 0.45710054 0.1732739 0.8449726 0.2810798 -0.2753209 -0.120529085 -0.27952924 0.068416 0.1869914 -0.044222347 -0.742868 0.124137 0.030756265 0.06112624 0.42065006 0.37147364 -0.21274178 0.010555185 -0.43084684 0.88024205 0.13884738 -0.2530535 -0.93009037 0.3773456 -0.24460441 -0.4315038 -0.55619204 0.71546674 -0.69450676 -0.5628098 0.40315413 -0.25172827 1.1420026 0.17141901 0.37406704 -0.71180737 0.3397314 0.20720616 -0.13623941 -0.87970287 0.09445473 -0.11424519 0.6623821 -0.047864527 -0.37958077 0.42558062 1.0579754 -1.7786096 0.628887 0.96757525 -0.3408643 -0.28861704 0.062529035 0.43090415 0.41061452 0.058651235
115	0.33426583 0.4210614 -0.3769583 -0.40433568 -0.34936944 1.2479852 0.8974013 0.027109407 -0.6777923 -0.10405731 0.44424647 -0.67048174 0.08367017 -0.4136831 -0.3773779 0.40528366 -0.8157211 -0.8435291 -1.131377 0.2843585 0.43474352 -0.9826784 0.1800616 -0.5654309 -0.3070085 0.40043405 -0.2218186 0.3577209 0.16403985 0.8244952 -0.67273283 0.71634907 0.6401704 -0.24171183 -0.2877996 0.38886714 -0.28893793 0.07761986 0.47716385 0.63614964 0.09289173 0.36939827 -0.58688426 -0.64779645 0.3671499 -1.0167931 -0.5305704 0.68613 -0.25235927 0.86931694 -0.36800286 0.007944368 -0.66099477 -0.31828824 0.47708398 0.22777918 -0.46204233 0.24950993 0.52894855 0.14610006 -0.7010524 0.29803947 0.15634254 -0.50943434
116	0.065098 0.3928745 -0.14814661 -1.2916956 0.9221353 -0.18295556 0.62787986 0.8085834 -0.3161001 0.29951492 0.39964214 -0.7455025 0.106103815 -1.0480304 0.20753136 0.40446544 -0.7567974 -0.60339534 0.15211025 -0.38467407 -0.89588904 -0.08986627 -0.5989976 -0.56948656 -0.015800867 -0.47725022 -0.3616283 -0.4175829 -0.399123 0.55507904 0.10092519 0.2865237 -1.0350344 -0.16275063 -0.7224438 0.4450296 -0.80798596 0.22892295 0.32439187 0.1370109 0.09850502 0.38395455 -0.9618653 0.4699515 -0.053660817 1.0683174 0.028358385 -0.32412508 0.6174059 -0.5656924 -0.55634683 0.40854833 0.06199366 -0.7057311 0.27677512 -0.43957058 0.5293684 0.25859395 0.39633203 0.5291099 -0.21165852 0.6409857 -0.1515913 1.0572213
117	0.29158434 -0.46375144 0.34965765 0.094805844 -0.510781 0.31777856 1.0340372 1.2133985 1.130749 -0.2535121 0.031232532 0.66066 0.5055662 -1.4648329 -0.5115763 0.3865443 -0.18403663 0.4517581 -0.112510234 0.6838281 0.39931825 0.5028861 0.8074282 -0.34881213 -0.8142093 -0.8449721 -0.0009965803 0.036751658 0.1154543 1.2145996 0.30500057 0.39781156 -0.61244726 0.4091064 0.25163546 0.83193326 0.28752887 -0.524949 0.35462642 0.0059662266 -0.24953641 1.0606072 0.06946123 -0.3160501 -0.30579558 0.1929645 0.04476007 0.16507961 -0.10073138 0.32831323 -0.31330132 -0.06154201 -0.63277364 -0.12547383 -0.66246337 0.16452666 -0.39342296 -0.028974315 -0.09344614 0.59042674 -0.6391449 0.17494102 0.5744802 -0.6624071
118	-0.6069053 0.033107117 -0.4922167 -0.70134574 0.022097494 0.29686555 1.2011178 0.08220188 -0.022248242 0.116806045 -0.33892998 -0.38663608 0.1406465 -0.4037036 0.17912662 0.6847996 0.38677126 -0.6265342 -0.9612054 -0.24934666 0.1410518 0.18614729 0.6127786 -0.35931405 -0.74438 -0.89433396 0.1812608 0.82758546 0.4136204 0.70764637 0.029339697 -0.2672943 0.12581494 0.7200178 -0.44004482 0.1317995 -0.14209853 -0.43678054 0.40827644 -0.29276446 1.2890619 0.70226943 0.026928483 -0.40059337 -0.09046104 -0.2446195 -0.3261494 -0.324071 0.2811775 0.4424318 0.78533775 0.042756267 -0.15927964 0.82314634 0.41147947 -1.1031591 0.09511822 0.5048767 0.549803 0.69030637 0.35197672 0.62840277 1.5307385 -0.6112927
119	0.28712717 -1.2653488 0.44093353 0.50043964 0.47052646 0.14303811 -0.86459625 -0.37952945 0.02362863 0.7912691 0.23221701 0.6462028 -0.18257059 -0.5244953 -0.44842485 0.8719866 -0.46240485 -1.5375671 -0.8513985 0.4720504 0.15685537 -0.7451886 0.025954721 -0.24429552 0.096358195 0.14890318 -0.046604265 -0.22834438 -0.5328036 -0.94390583 -0.034710124 0.07474378 -0.18269345 0.24240154 0.26162344 0.6129566 0.11405219 -0.19934562 1.310306 -0.4450821 -0.3071715 0.08507566 -0.37826195 -0.032964192 -0.7197382 -0.47907436 1.2486361 0.6576914 0.3467493 0.11665514 -0.2506113 0.64579964 -0.030432101 -0.48985663 -0.15721391 0.22680448 -1.3003159 1.3165138 0.58754796 0.14186491 -0.23926558 0.4802204 0.13714258 -0.81057096
120	0.7911694 -0.90031505 0.019960692 -0.10987554 -0.003055661 0.53800714 0.035951756 0.5456613 0.18703474 0.4514119 0.3807545 0.058943048 0.29526752 -0.5487548 -0.54986686 0.03041966 -0.34357542 0.07751587 -0.4442935 0.35527933 -0.5125274 0.109187745 0.3768762 0.46755794 -0.5748068 -0.02350356 -0.3835857 -0.95917815 -0.43466046 0.06708662 -0.5894535 0.441723 -0.36853305 -0.7032418 -0.55309254 0.8233273 0.32485348 -0.18666102 -0.05724552 0.13621226 -0.08480223 0.29630354 -0.037367772 0.15518166 -0.029028062 -0.16483721 0.5828277 0.3316624 0.50428975 0.2751624 -0.09885647 0.13079591 -0.3982677 -0.8698575 0.3676478 -0.7308545 -0.47934806 0.34192955 0.10929585 0.5416769 0.049998797 -0.26151806 0.4179585 0.61541545
121	0.06555523 -0.08001125 0.2092326 -0.32488868 0.32640535 -0.36842734 -0.10218851 -0.22489107 0.22845653 -0.0011264775 0.595608 0.02852608 -0.0897479 -0.2991122 -0.5645476 0.5640927 -0.46549428 -0.13043846 -0.96954554 0.6779003 -0.3024183 0.21054131 0.96134466 0.5101471 -0.33474872 -0.06173505 -0.04786523 -0.16966742 -1.1255561 0.930727 -0.36524925 -0.06659145 0.077182576 -0.747614 -0.70985043 0.46441397 -0.16369219 0.5080194 0.19279146 0.35925937 0.41594365 0.11352522 0.2196977 -0.34255564 0.6043587 0.5932946 0.32462114 0.22890955 0.11453496 0.23213182 0.6384225 0.5038147 -0.5671561 -1.1921211 -0.65418136 -0.5210349 -0.090414725 0.7938911 -0.10051272 0.48182896 -0.7464357 -0.049745746 0.47243708 0.36986324
122	-0.7662508 -0.23351723 0.09956231 -0.3845788 0.008735975 0.59052545 0.31086823 -0.7071049 0.6239155 0.27873945 0.33804435 1.090821 0.46845046 -0.023315806 -0.7764636 1.0928588 -0.56728274 -0.35984704 0.06282449 0.90999556 -0.349675 -0.0719466 -0.98007214 0.2555467 0.55989444 0.23344944 -0.23524123 0.6719608 0.20218688 -0.24509165 -0.8453568 -0.15306836 0.7789263 0.27018908 -0.3904321 -0.19626167 -0.44667965 0.7259323 0.0016983636 -0.07496494 0.8632275 0.0993903 -0.21762939 -0.7101252 0.45072573 0.25846756 -0.3465828 -0.9010929 -0.27604026 0.8026382 1.2269775 -0.04231236 -0.64304096 -1.9884466 0.2662724 0.13081267 -0.08214957 0.5307675 0.9117511 0.5551132 0.77393824 -0.11516451 0.83178455 -0.3990904
123	-0.09576663 0.16234669 -0.6353811 -1.356654 0.19999982 0.96588856 0.41416675 -0.20184785 0.20511854 0.71290827 0.22716852 -0.4631633 0.17088002 0.18009903 -0.22819853 -0.42283285 -0.9123414 -0.34245157 -0.45592517 -0.5711983 -0.5413587 0.23777144 -0.51567036 1.1416969 0.20792592 -0.12090259 -0.31820813 0.5251878 -0.5097955 0.20235021 -0.64568293 -0.1456918 0.61002105 -0.6367814 -0.04777459 0.05458744 -1.0147393 -0.24907787 0.2983266 0.57346004 0.83505386 0.0503595 0.6922087 -0.48549855 0.03817276 -0.09094906 -0.2932866 -0.25926262 0.1496515 0.3087275 -0.7502966 0.38959485 -0.217334 -0.36419737 -0.28203455 -1.0127743 -0.17405468 0.7194988 1.2002326 0.47338107 -0.18254006 0.3045001 1.0039647 0.12856728
124	0.06624686 -0.39031175 -0.16276842 0.12002196 -0.48414147 0.00557415 0.5055466 0.26756662 1.0222766 -0.41910484 0.38782305 -0.014508303 0.48481014 -0.71579146 -0.75279516 -0.0149080865 0.10188855 -0.3106228 -0.4364347 0.463993 0.76047146 0.62440854 -0.01911592 0.10533325 -0.48476565 -0.33311772 -0.27427706 0.80093825 0.19601393 0.24876295 -0.3703292 0.7850586 -0.75182056 -0.07892821 0.36684495 -0.07929017 -0.09858382 -0.0733281 -0.12733787 -0.46158147 0.5168353 0.1657853 -0.23172817 -0.86521035 -1.0369551 -1.3734013 -0.17852314 -0.57219785 0.5502879 0.4413728 0.11160451 0.5557695 -0.81098884 -0.4924378 0.3281863 -0.8679513 -0.32111073 -0.16614679 0.24840929 -0.50482446 -0.48758423 0.0015806388 0.4389137 -0.30232522
125	-0.23903652 0.267968 -0.8079855 -0.55888224 -0.15387054 0.30884743 0.048376672 0.8119757 0.088070065 0.8085539 0.13480377 0.878629 0.020599209 0.28952393 0.111618645 -0.02891899 1.5527519 -0.25482985 0.15657903 0.5160443 0.17314312 0.77193475 0.85103893 0.496354 -0.64828575 -0.37665275 -1.093124 0.52410203 -0.25183654 -0.31523868 -0.58852816 -0.13875543 -0.9161618 0.32951146 0.51448977 -0.079116926 -0.08027639 0.4642719 0.48316368 0.14026862 -0.27823207 1.1842906 0.2416294 -0.53764534 -0.07996656 -0.17497739 1.2232523 -0.101151675 0.84545887 0.35088658 0.30022782 0.9972391 -0.34138685 0.45214635 0.6072997 0.6002915 0.99229395 -0.11984377 0.26596695 -0.005491335 -0.078958936 0.530039 -0.5413595 0.35602835
126	-0.110403076 0.31233796 -0.65116316 0.013605283 -0.21958622 -0.93728644 0.613159 0.35285592 0.087833956 -0.28221595 0.7236945 -0.22895855 -0.5956305 -0.41645223 0.91978943 0.2715155 0.084875286 0.3090489 -0.88245714 0.57718605 -0.637121 -0.45250666 0.057771713 0.6405143 -0.37299216 -0.45371515 0.24254496 -0.491986 -0.017125424 -0.078471184 0.4732599 0.23791511 -0.50253284 -0.3667489 -0.10279318 -0.82528794 -0.3828674 -0.3291268 0.1182113 0.027283113 -0.03442637 0.30551982 0.26457012 0.6232707 -0.14589733 -0.7554386 0.17569098 -0.31719866 0.74248505 -1.0927916 0.17631347 0.41435403 0.75303644 0.029515995 0.033788502 -0.2387086 -0.26818436 0.881585 -0.11214045 -0.21218601 -0.45543244 -0.078897275 0.25558037 -0.16829212
127	0.1029082 -0.08765261 0.22931628 -0.63577807 -1.438774 0.107963085 0.46414334 0.33521107 0.24821573 -0.79973644 0.020817159 -0.17161746 -0.32151273 -0.7685697 0.03722721 0.22023152 -0.240873 -0.075287916 -0.36707193 1.1342475 0.00071486644 0.765855 0.3121965 -0.36706802 -0.6074681 -0.11719988 -0.6723658 0.27358553 0.65005064 0.030084364 0.40572703 0.726514 0.383304 0.4401652 -0.4156673 -0.046663962 0.05076016 0.09321458 -0.22181384 0.87020475 0.44878453 0.54206884 -0.32063988 0.07647926 -0.046133626 -0.6601896 0.79360306 0.056541827 -0.45519584 0.020311715 0.2186777 0.5290535 0.095187806 -0.2337129 1.0269871 -0.29799214 -0.5939503 0.24141125 -0.15875003 0.56803036 -0.53580713 -0.18381503 -0.04990594 0.9288742
128	-0.030781617 0.3594596 -0.3388067 -0.16323406 0.11452846 -0.100514434 0.1892529 0.091836944 -0.14657691 -0.165042 0.6666354 0.43170884 0.7172076 -0.26008546 -0.58320415 0.38518924 -0.5738264 0.55489534 0.2597744 0.8025605 0.12093524 -0.24457364 -0.25963217 0.9581275 0.18182653 0.18470448 -0.5781451 0.7452401 0.1556921 -0.23829865 -0.4347451 0.28190035 0.42023256 0.050204024 -1.0134922 1.1503718 -0.043448787 -0.22166818 0.5895451 -0.0675809 -0.42418048 0.14566252 1.1070552 -0.7390734 -0.36061957 -0.22583473 0.73033905 0.11025021 0.20500514 0.29623023 -0.35251582 -0.19621545 -0.6517179 -0.7023871 -0.4872677 0.5573186 -0.6232061 -0.4130997 0.5879021 0.7069831 -0.88673985 0.37195125 0.67053986 0.4431281
129	0.13671625 0.06703387 0.1609839 -0.19988066 -0.036649417 -0.34039974 0.31213242 0.3378321 -0.5845495 0.030641599 0.45811582 -0.45842713 -0.83933437 -0.47409615 0.64497375 0.27870688 0.3849132 -0.5426147 0.01837706 0.46703216 -0.849821 -0.36648202 0.23060471 0.27696735 -0.14993954 0.1203491 -0.13034077 -0.67023546 -0.106708474 -0.37014985 -0.016098179 0.53919995 -0.16813634 -0.8346305 0.081974275 -0.23566234 -0.61562765 -0.033793613 0.55712813 0.007985935 0.5725069 -0.1967721 -0.1060157 0.95762914 -0.023994215 -0.44464713 0.2160015 0.33410156 0.14415051 -0.8793457 -0.8609728 0.08252453 0.83805037 -0.5904934 0.42190275 -0.011232517 -0.24150503 0.5296013 0.41264907 0.8786269 -0.7035529 0.10025844 -0.24696386 0.67840457
130	0.20466417 0.12320394 -0.5455495 0.61945546 0.027032552 -0.30621377 0.36572838 0.54120684 1.0179684 0.064424485 0.3565374 0.12959057 0.36819556 -1.0256455 -0.30334026 0.0024279207 -0.07057717 -0.25996387 0.03307236 -0.26108965 -0.15802771 0.32065 0.3847348 -0.51166993 -0.94821566 -0.8782334 -0.18423535 0.4239211 0.5898939 0.7685587 0.8253344 0.46265858 -0.26537377 0.6378545 -0.09144063 -0.25981224 1.1085839 -0.6448578 0.30530453 0.40107965 0.03902937 0.14920282 0.2184859 -0.28527588 -0.25014222 -0.4441873 0.029247299 0.21628937 -0.08187811 0.106164426 -0.13718069 0.3236409 -0.2883219 -0.20205635 -0.3258344 0.13329822 -0.51459277 0.07009334 0.66123635 0.29832637 -0.5272835 -0.06418191 0.5485206 0.2075785
131	0.46995178 -0.3391889 0.47766885 -0.615353 -0.0400004 -0.23555626 0.15720643 -0.22165751 0.3251907 0.6887768 -0.06703789 -0.32277897 -0.0850652 -0.2882507 -0.18524092 0.23796295 -1.1039743 -0.26059052 -0.24281219 -0.3723531 0.33239603 -0.14629577 0.24535647 0.785128 0.03505524 -0.14541009 -1.0604056 -0.9839121 -0.59990597 0.5542161 -0.97698295 0.06631779 -0.02790394 -1.087982 0.3039942 0.64674324 -0.9300388 -0.10282072 0.6620584 0.46412078 0.7614502 0.028463902 -0.30272847 0.7314467 0.114513494 -0.102106646 0.7460626 1.0602847 -0.115497485 0.5555001 0.4586984 0.34220716 0.18280686 -0.09287067 -0.14614959 -0.14788033 -0.54389954 -0.24006122 0.7938651 0.055289812 -0.38358542 0.2904144 0.08973896 0.49397612
132	-0.18164405 -0.0634487 -1.1619214 -1.38687 -0.5730659 -0.12426963 -0.054636896 -0.041773744 0.55100375 0.42151085 0.88292176 -0.4783317 0.016751382 -0.64195603 -0.20592363 -0.21704063 -0.29478365 -0.6594442 -0.28445143 -0.5387908 -0.018277971 0.642612 0.37758598 0.3344836 0.3249564 0.24575222 -0.4641769 0.14425276 -0.49516642 0.6943293 -0.4937918 0.045973364 -0.8439951 -0.21483807 0.24769363 0.5276554 -0.8794423 -0.4845824 -0.028856436 0.66655403 1.5887172 0.6186902 -0.019786846 -0.38092136 -0.40466836 0.31232792 0.13490775 0.41168684 -0.43626288 0.5244467 0.0857428 0.37863177 -0.47081876 0.5233333 0.56857026 -0.71327233 -0.8217912 -0.5254335 0.7050404 -0.61926264 0.17572239 -0.728393 0.022687914 -0.2370147
133	-0.06658648 -0.070534326 -0.28211796 -0.41986507 -0.41699967 -0.98304963 0.22911686 0.659638 0.42298904 -0.3088846 -0.21631463 0.51599234 -0.17436355 -0.07564003 0.6022319 0.30363095 -0.8029512 -0.27338338 -0.29396492 0.41242844 -0.170109 0.1905635 0.3224393 0.051213868 -0.2684255 -0.1742481 -0.5952227 -0.16712297 -0.17269515 -0.14396438 0.09414609 0.3706956 -0.808181 0.109588966 -0.2354854 0.42186475 -0.88395286 -0.06663024 -0.1424349 0.48972043 0.076891094 -0.3508255 0.4148931 0.45990524 -0.2996139 -0.06463206 0.589451 -0.2147308 0.16706881 -0.81012297 -1.0254979 0.3040819 0.7430454 -0.5456829 0.35919914 0.50588244 -0.029306836 0.79925007 0.20273392 -0.07165838 -0.19911645 0.08111429 -0.2779491 0.050041318
134	0.25999922 -0.50164175 -0.20550583 -0.9071865 0.121746965 -0.29409176 0.3411598 0.88369 0.124138586 0.08056293 -0.18367329 0.51132965 -0.014396602 -0.5926001 0.29181403 0.38685545 -0.103845686 -0.10510139 -0.11960425 0.75960284 -0.27753675 0.30049592 0.22349527 0.92685676 -0.42380893 -0.2294881 -0.49278438 -0.56078845 0.25540915 0.103903845 -0.32459146 0.31978837 -0.19977053 -0.25246623 -0.051452324 0.27838328 -0.21529552 0.08502154 0.05678542 0.27338594 -0.2540648 0.26225534 0.19380355 0.4544001 -0.035618618 -0.49583134 0.45484048 0.12843329 0.77438456 -0.33178985 -0.75392073 -0.063090704 0.48442525 -0.7666524 0.25107673 0.056949217 -0.62295413 0.2948566 0.09672199 0.33362484 -0.7754876 0.49869156 -0.21585011 0.6749417
135	-0.008826348 0.1450628 -0.6568954 -0.35048082 -1.0067344 1.1138821 0.7583229 -0.08436415 -0.372759 -0.10470202 0.60174775 -1.0051593 -0.040668964 -0.8887982 -0.13300723 0.3392542 -0.40020117 -0.53348523 -0.35693535 0.4936591 -0.5148419 0.37242317 -0.35002744 -0.6372075 -0.66188323 -0.03908 0.082326695 0.5718174 0.54725003 0.2732443 0.59921277 0.40176278 -0.047851287 0.7803094 -0.13860855 -0.24517381 0.5851702 0.6462512 0.4638003 1.2850624 0.61710304 0.56900954 -0.0969078 -0.25333852 -0.4225898 -0.8794996 -0.81944597 0.09008441 0.093939476 0.43709317 0.56639576 -0.34559894 -0.26667565 -0.28677666 0.9298104 -0.6164963 -0.2555774 0.48295957 0.049596414 0.79508984 -0.37181628 0.52491874 0.8498251 -0.14908364
136	0.5693714 -0.33222115 -0.0115082245 -0.6100812 -0.121128924 0.56918716 0.31487733 -0.42576697 -0.38016543 0.12211573 -0.038562022 -0.054957237 0.45653185 -0.48418507 -0.6439106 -0.11664121 -0.6858112 -0.24306706 -0.12475344 0.2851679 0.073930144 -0.33061817 0.28543752 0.9599729 -0.17745127 -0.49339798 -0.7554974 -0.4409286 -0.39172682 0.9921422 -1.0104386 0.20091799 -0.6045489 -0.22726136 -0.39910504 0.07985827 -0.735105 0.23112008 0.1458654 1.0345331 1.327942 0.16469109 -1.0186847 -0.059481002 -0.16840151 -0.30881217 0.6959233 0.6597764 -0.044206634 0.4895936 0.12219325 -0.0335363 -0.49266875 0.008521033 -0.18262994 -0.7704984 0.05750517 0.2268072 0.4560053 -0.053448413 -0.00924235 0.40297627 0.3120414 0.581433
137	0.5560877 -0.44902226 -0.0751215 0.21595687 -0.46387786 -0.01430591 0.3820572 1.2293744 0.072685465 0.53567547 0.04326184 0.2113004 0.33613005 -0.5687587 -0.22536333 0.7487762 0.27973354 0.11281982 -0.8721161 0.90663344 -0.12827915 0.91704696 0.10240377 0.32329047 -0.9979563 -1.0699003 0.3024982 0.07104829 -0.20350133 0.20217277 0.25100523 0.8338328 -0.45383352 0.044215206 -0.70184696 0.32495445 0.21505105 0.080878116 -0.008876964 -0.5679831 -0.4998809 -0.083919704 0.26128203 -0.2677696 -0.35573187 -0.5136003 -0.119512096 0.55494505 0.8429927 0.019906998 0.185594 0.14806204 -0.21720429 -0.29300267 0.58963704 -0.7183826 -1.1989453 0.4310366 -0.81883675 -0.39728433 0.42861274 -0.15801008 0.07459446 0.44356996
